episode,time,action_0,action_1,action_2,action_3,action_4,action_5,action_6,action_7,action_8,action_9,age_0,age_1,age_2,age_3,age_4,age_5,age_6,age_7,age_8,age_9
499,19,0,1,0,0,0,0,0,0,0,0,0.0033333333333333335,0.0,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.06666666666666667
499,20,0,1,0,0,0,0,0,0,0,0,0.006666666666666667,0.0,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.06999999999999999,0.06999999999999999
499,21,0,1,0,0,0,0,0,0,0,0,0.01,0.0,0.07333333333333332,0.07333333333333332,0.07333333333333332,0.07333333333333332,0.07333333333333332,0.07333333333333332,0.07333333333333332,0.07333333333333332
499,22,0,1,0,0,0,0,0,0,0,0,0.013333333333333334,0.0,0.07666666666666665,0.07666666666666665,0.07666666666666665,0.07666666666666665,0.07666666666666665,0.07666666666666665,0.07666666666666665,0.07666666666666665
499,23,1,1,0,0,0,0,0,0,0,0,0.0,0.0033333333333333335,0.07999999999999997,0.07999999999999997,0.07999999999999997,0.07999999999999997,0.07999999999999997,0.07999999999999997,0.07999999999999997,0.07999999999999997
499,24,0,1,0,0,0,0,0,0,0,0,0.0033333333333333335,0.0,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333,0.0833333333333333
499,25,0,1,0,0,0,0,0,0,0,0,0.006666666666666667,0.0,0.08666666666666663,0.08666666666666663,0.08666666666666663,0.08666666666666663,0.08666666666666663,0.08666666666666663,0.08666666666666663,0.08666666666666663
499,26,0,1,0,0,0,0,0,0,0,0,0.01,0.0,0.08999999999999996,0.08999999999999996,0.08999999999999996,0.08999999999999996,0.08999999999999996,0.08999999999999996,0.08999999999999996,0.08999999999999996
499,27,0,1,0,0,0,0,1,0,0,0,0.013333333333333334,0.0,0.09333333333333328,0.09333333333333328,0.09333333333333328,0.09333333333333328,0.0,0.09333333333333328,0.09333333333333328,0.09333333333333328
499,28,0,1,0,0,0,0,0,0,0,0,0.016666666666666666,0.0,0.09666666666666661,0.09666666666666661,0.09666666666666661,0.09666666666666661,0.0033333333333333335,0.09666666666666661,0.09666666666666661,0.09666666666666661
499,29,0,1,0,0,0,0,0,0,0,0,0.02,0.0,0.09999999999999994,0.09999999999999994,0.09999999999999994,0.09999999999999994,0.006666666666666667,0.09999999999999994,0.09999999999999994,0.09999999999999994
499,30,0,1,0,0,0,0,1,0,0,0,0.023333333333333334,0.0,0.10333333333333326,0.10333333333333326,0.10333333333333326,0.10333333333333326,0.0,0.10333333333333326,0.10333333333333326,0.10333333333333326
499,31,1,1,0,0,0,0,0,0,0,0,0.0,0.0033333333333333335,0.10666666666666659,0.10666666666666659,0.10666666666666659,0.10666666666666659,0.0033333333333333335,0.10666666666666659,0.10666666666666659,0.10666666666666659
499,32,0,1,0,0,0,0,0,0,0,0,0.0033333333333333335,0.0,0.10999999999999992,0.10999999999999992,0.10999999999999992,0.10999999999999992,0.006666666666666667,0.10999999999999992,0.10999999999999992,0.10999999999999992
499,33,0,1,0,0,0,0,0,0,0,0,0.006666666666666667,0.0,0.11333333333333324,0.11333333333333324,0.11333333333333324,0.11333333333333324,0.01,0.11333333333333324,0.11333333333333324,0.11333333333333324
499,34,0,1,0,0,0,0,0,1,0,0,0.01,0.0,0.11666666666666657,0.11666666666666657,0.11666666666666657,0.11666666666666657,0.013333333333333334,0.0,0.11666666666666657,0.11666666666666657
499,35,0,1,0,0,0,0,0,0,0,0,0.013333333333333334,0.0,0.1199999999999999,0.1199999999999999,0.1199999999999999,0.1199999999999999,0.016666666666666666,0.0033333333333333335,0.1199999999999999,0.1199999999999999
499,36,0,1,0,0,0,0,1,0,0,0,0.016666666666666666,0.0,0.12333333333333323,0.12333333333333323,0.12333333333333323,0.12333333333333323,0.0,0.006666666666666667,0.12333333333333323,0.12333333333333323
499,37,0,1,0,0,0,0,0,0,0,0,0.02,0.0,0.12666666666666657,0.12666666666666657,0.12666666666666657,0.12666666666666657,0.0033333333333333335,0.01,0.12666666666666657,0.12666666666666657
499,38,0,1,0,0,0,0,0,1,0,0,0.023333333333333334,0.0,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.1299999999999999,0.006666666666666667,0.0,0.1299999999999999,0.1299999999999999
499,39,0,1,0,0,0,0,0,0,0,0,0.02666666666666667,0.0,0.13333333333333322,0.13333333333333322,0.13333333333333322,0.13333333333333322,0.01,0.0033333333333333335,0.13333333333333322,0.13333333333333322
